UserID,Page,Game,Rating,Review,Playtime,PostedDate
76561197977775722,1,N/A,Recommended,Still has basic interface bugs and abandoned by devs.,90.8 hrs on record																					(19.9 hrs at review time),N/A
76561197977775722,1,N/A,Recommended,"Most of the game seems fun.  For the challenges alone though, the devs earn a well-deserved negative review.",58.7 hrs on record																					(11.2 hrs at review time),N/A
76561197977775722,1,N/A,Recommended,Excellent little puzzle game - maybe a little like minesweeper.  I look forward to playing the others in the series!,3.1 hrs on record,N/A
76561197977775722,1,N/A,Recommended,"Endless time-wasting, no manual saves, enemies appearing from thin air (and cleared areas), clunky interface, repetitive fights (how many times do you need to beat the same group of enemies?)... Don't waste your time.",27.0 hrs on record,N/A
76561197977775722,1,N/A,Recommended,For people who think Bethesda RPGs aren't janky *enough*.,130.4 hrs on record																					(116.4 hrs at review time),N/A
76561197977775722,1,N/A,Recommended,"The skirmish AI ruins the game.  Expect to face a titan every mission in the second Space Wolf campaign, with a 50% shield that activates >90% of the time (literally: 8x shots blocked in a row from a dreadnaught).",28.5 hrs on record																					(28.1 hrs at review time),N/A
76561197977775722,1,N/A,Recommended,"Update: This issue now appears to be fixed, and seems to have been a bug rather than a save corruption issue (although I have no idea which bugfix has applied to the game).  I can now wholeheartedly recommend this game! Original: This is a great game, but sadly a recent update has caused savegame corruption to randomly occur.  Unless you can complete your game in one sitting, this product is now useless.  The developers could - if they can't fix the underlying problem - at least keep a series of autosaves and have the game fall back to a previous save if a reload fails: better to lose a round or a turn's progress than 6 hours of play!",182.6 hrs on record																					(161.0 hrs at review time),N/A
76561197977775722,1,N/A,Recommended,A very good physics puzzle-platformer that comes within a whisker of not outstaying its welcome.  For the lack of a an auto-rolling ball halfway through the last level...,3.6 hrs on record,N/A
76561197977775722,1,N/A,Recommended,Low-quality platforming that lots of people seem to compare to Dark Souls... presumably these are the same people still stuck in the Undead Asylum.  Playing it feels like the developers have grudgingly permitted you to intrude on their art project.,2.6 hrs on record,N/A
76561197977775722,1,N/A,Recommended,Game is bugged to make Steam think it is always running.  Fixed by restarting Steam and quickly uninstalling the game.,3.7 hrs on record																					(3.5 hrs at review time),N/A
76561197977775722,2,N/A,Recommended,"Update (October 2020): a new developer has taken over the game and looks keen to resolve the issues I found when I last played - in particular by making single-player mode fully offline!  If this works out I would probably change this to a recommendation, because the actual gameplay is very good. Original review: Buggy, poor UI, and with a nonsensical online requirement that happily torpedoes your progress at the slightest blip in your internet connection.",9.9 hrs on record																					(8.6 hrs at review time),N/A
