UserID,Page,Game,Genre,Rating,Review,Playtime,PostedDate
76561198192893105,1,Dice & Fold,"Casual, Indie, RPG, Strategy",Recommended,"The game is fine: you get what you expect — it's all about managing dice to maximize efficiency. Different heroes require different strategies, which is a good thing. The RNG is fair — it is a dice game, after all! My (minor) complaints are: - The descriptions of some effects aren’t always clear. - The balance feels off: the cost of some shop items, the usefulness of certain items and companions, and the relics you get after a run could all use some tweaking. In my opinion, it's currently a 6/10 game with the potential to become a 7/10. Not a masterpiece, but a solid game if you enjoy the genre and the art style.",4.4 hrs on record																					(3.9 hrs at review time),N/A
76561198192893105,1,Balatro,"Casual, Indie, Strategy",Recommended,ok,111.1 hrs on record																					(27.8 hrs at review time),N/A
76561198192893105,1,"Warhammer 40,000: Rogue Trader","Adventure, Indie, RPG, Strategy",Recommended,"In theory a good game but, if you are unlucky, bugs will make it unplayable.",18.6 hrs on record																					(8.0 hrs at review time),N/A
76561198192893105,1,Death Must Die,"Action, Casual, Indie, RPG, Early Access",Recommended,A more intelligent version (complex synergies between weapons/powers/spells) of Vampire Survivors.,32.1 hrs on record																					(14.7 hrs at review time),N/A
76561198192893105,1,The Last Spell,"Action, Indie, RPG, Strategy",Recommended,Very good good...,78.8 hrs on record																					(45.4 hrs at review time),N/A
76561198192893105,1,Crossword World Puzzle,"Adventure, Casual, Free To Play, Indie",Recommended,Very simple but I like it...,15.0 hrs on record																					(5.4 hrs at review time),N/A
76561198192893105,1,System Crash,"Indie, Strategy",Recommended,"good game. Graphic is strange but the gameplay is well balanced, the story interesting and the deck building is meaningful.",26.7 hrs on record																					(21.7 hrs at review time),N/A
76561198192893105,1,Super Auto Pets,"Free To Play, Strategy",Recommended,nice game,11.8 hrs on record																					(4.2 hrs at review time),N/A
76561198192893105,1,Portal,Action,Recommended,It is not just a puzzle game: you must be very fast with the mouse. Disappointing.,3.1 hrs on record																					(2.9 hrs at review time),N/A
76561198192893105,1,Godot Engine,Game Development,Recommended,"26 hours is a very little time to give a reasoned review of a complex product as this one, however my first impression is very positive. It is important to find a good tutorial to start coding: I liked a lot this one https://www.youtube.com/watch?v=axMNUTmFEDA&list=PL2-ArCpIQtjELkyLKec8BaVVCeunuHSK9 teaching how to build a roguelike game.",29.4 hrs on record																					(26.1 hrs at review time),N/A
76561198192893105,2,Pinball FX3,Simulation,Recommended,v good,53.0 hrs on record																					(5.8 hrs at review time),N/A
76561198192893105,2,Poker Quest: Swords and Spades,"Adventure, Indie, RPG, Strategy",Recommended,good,35.7 hrs on record																					(28.6 hrs at review time),N/A
76561198192893105,2,The Binding of Isaac: Rebirth,Action,Recommended,good,62.3 hrs on record																					(13.5 hrs at review time),N/A
76561198192893105,2,Hidden Folks,"Adventure, Casual, Indie",Recommended,nice!,5.5 hrs on record																					(5.1 hrs at review time),N/A
76561198192893105,2,Grand Theft Auto IV: The Complete Edition,"Action, Adventure",Recommended,good,25.0 hrs on record																					(13.1 hrs at review time),N/A
76561198192893105,2,Tomb Raider,"Action, Adventure",Recommended,.,45.3 hrs on record																					(43.4 hrs at review time),N/A
76561198192893105,2,Werewolf: The Apocalypse — Heart of the Forest,"Adventure, Indie, RPG",Recommended,Really too short: I thought I had completed the tutorial instead the game was over...,3.1 hrs on record,N/A
76561198192893105,2,Dorfromantik,"Casual, Indie, Simulation, Strategy",Recommended,good and relaxing,47.0 hrs on record																					(28.3 hrs at review time),N/A
76561198192893105,2,Into the Breach,"Indie, RPG, Simulation, Strategy",Recommended,good,76.9 hrs on record																					(46.0 hrs at review time),N/A
76561198192893105,2,Love of Magic,"Adventure, Indie, RPG",Recommended,"Fantastic story, music is good and girls are pretty. Not sure about the replay value but I really enjoyed the time spent playing this: moreover a lot of new content is planned...",37.5 hrs on record																					(17.0 hrs at review time),N/A
76561198192893105,3,Jupiter Hell,"Indie, RPG, Strategy",Recommended,"I like roguelike games but I am very bad at them: usually I distract myself and suddenly... I am dead! I am not sure why this doesn’t happen with Jupiter Hell: perhaps it is the enjoyable graphic that makes me able to recognize immediately the dangers so that I can cope with them. The fact is that I was able to finish this game! I want also to mention the price: usually I don’t like to spend more than 10€ for roguelike games. For this reason I was very unsure if to buy Jupiter Hell or not: now I can say that I am very happy and I don’t regret at all my purchase. Moreover the game is regularly updated and it is becoming more and more interesting and deep. Ah! The music is very metal: perhaps some players could not like it… (and, in my opinion, the very intense tracks of the first moon should be moved at the end: so that also the music creates a build up towards a climax… instead the music of the second moon is more relaxed...)",74.8 hrs on record																					(25.0 hrs at review time),N/A
76561198192893105,3,TROUBLESHOOTER: Abandoned Children,"Casual, Indie, RPG, Strategy",Recommended,It takes many mechanics from other games and recombine them together. The result is surprising good. There are a lot of things to do: after 15 hours I am just at the beginning. The story is good and the characters are nice (Hero Irene is really funny!). The UI is well done but of course it needs time to understand every detail...,44.3 hrs on record																					(15.3 hrs at review time),N/A
76561198192893105,3,RimWorld,"Indie, Simulation, Strategy",Recommended,good,498.2 hrs on record																					(276.6 hrs at review time),N/A
76561198192893105,3,Hook,"Casual, Indie",Recommended,Short game (fully completed in 66 minutes) but quite nice. Relaxing. I will not play it again.,1.1 hrs on record,N/A
76561198192893105,3,Age of Rivals,"Indie, Strategy",Recommended,Mechanics too difficult. AI too weak.,2.3 hrs on record,N/A
76561198192893105,3,Elder Sign: Omens,"Casual, Indie, Strategy",Recommended,I don't know the board game but I enjoyed this computer version. The game itself is quite hard: I am able to win only against the weaker opponents. The UI could be slightly more friendly but it works. The atmosphere is really good: the music matches well the graphic.,15.2 hrs on record																					(14.5 hrs at review time),N/A
76561198192893105,3,Battle Brothers,"RPG, Simulation, Strategy",Recommended,Review just for the stats: the game is VERY good...,430.0 hrs on record																					(59.9 hrs at review time),N/A
76561198192893105,3,Fate Hunters,"Indie, Strategy",Recommended,Good game! - Interesting mechanics. - Very good art - different from Slay the spire,52.9 hrs on record																					(36.3 hrs at review time),N/A
76561198192893105,3,Tyranny,"Adventure, RPG",Recommended,I tried it a couple of times but I really don't like the story...,7.7 hrs on record,N/A
76561198192893105,3,Baba Is You,Indie,Recommended,"What I like of this game is that it is difficult but not complex. What I mean is that when you find the solution then you can apply it in less than a minute: the problem (and fun!) is that to guess the solution could require a lot of time and thinking! Really a smart game! I can add that this game really exercise your brain: other games are brain intensive but part of their complexity is a technique specific of each particular game. In Baba there is not a specific technique: the difficulty is all pure logic. This means that even after a few months you can go back to Baba and you will be able to play the most difficult levels without restarting from the beginning because you forgot the ""technique"". I did so and I was able to solve a few puzzles I wasn't able months before...",80.1 hrs on record																					(18.0 hrs at review time),N/A
76561198192893105,4,Globesweeper,"Casual, Indie",Recommended,"Nice, better than the original! I would like to have more themes to unlock!",4.5 hrs on record																					(2.5 hrs at review time),N/A
76561198192893105,4,Pathfinder Adventures,"RPG, Strategy",Recommended,Bought in a bundle (I didn't know it) I then played it more than all the others together. I find it relaxing and I like to build the decks. A scenario was slightly bugged and I had to restart it: but a small problem in about 50 hours of play is fine with me.,54.5 hrs on record,N/A
76561198192893105,4,Shadow Tactics: Blades of the Shogun,"Indie, Strategy",Recommended,Wonderful.,30.0 hrs on record																					(26.5 hrs at review time),N/A
76561198192893105,4,Bomb Squad Academy,"Casual, Indie, Simulation, Strategy",Recommended,Short but very nice!,2.0 hrs on record,N/A
76561198192893105,4,Kingdom Rush Origins - Tower Defense,"Indie, Strategy",Recommended,Good game.,28.9 hrs on record																					(28.7 hrs at review time),N/A
76561198192893105,4,Slay the Spire,"Indie, Strategy",Recommended,Very good game.,129.2 hrs on record																					(103.1 hrs at review time),N/A
76561198192893105,4,"Warhammer 40,000: Gladius - Relics of War",Strategy,Recommended,Very good game.,200.9 hrs on record																					(50.9 hrs at review time),N/A
76561198192893105,4,The Banner Saga,"Indie, RPG, Strategy",Recommended,Doesn't work anymore on linux...,12.9 hrs on record																					(10.1 hrs at review time),N/A
