Steam ID,App ID,Game Name,Playtime (hours),Genres,Achievements
76561197996907347,3920,Sid Meier's Pirates!,1.25,RPG,0
76561197996907347,6200,Ghost Master®,0.0,Strategy,0
76561197996907347,7610,Railroad Tycoon 3,5.683333333333334,Strategy,0
76561197996907347,7620,Railroad Tycoon II Platinum,5.75,Strategy,0
76561197996907347,6420,Nexus - The Jupiter Incident,0.0833333333333333,"Indie, Simulation, Strategy",0
76561197996907347,220,Half-Life 2,4.716666666666667,Action,0
76561197996907347,320,Half-Life 2: Deathmatch,0.0,Action,0
76561197996907347,360,Half-Life Deathmatch: Source,0.0,Action,0
76561197996907347,400,Portal,0.6,Action,5
76561197996907347,20900,The Witcher: Enhanced Edition Director's Cut,10.783333333333331,"Action, RPG",0
76561197996907347,21000,LEGO® Batman™: The Videogame,1.1,"Action, Adventure",0
76561197996907347,22000,World of Goo,0.7166666666666667,Indie,0
76561197996907347,18500,Defense Grid: The Awakening,4.616666666666666,"Indie, Strategy",24
76561197996907347,17460,Mass Effect (2007),13.583333333333334,"Action, RPG",0
76561197996907347,17410,Mirror's Edge™,0.6833333333333333,"Action, Adventure",0
76561197996907347,15620,"Warhammer 40,000: Dawn of War II - Anniversary Edition",23.983333333333334,Strategy,0
76561197996907347,20570,"Warhammer® 40,000: Dawn of War® II Chaos Rising",0.0,Strategy,0
76561197996907347,56400,"Warhammer 40,000: Dawn of War II: Retribution",0.0,Strategy,0
76561197996907347,27400,Dangerous High School Girls in Trouble!™,0.3166666666666666,"RPG, Indie, Casual",0
76561197996907347,10500,Total War: EMPIRE – Definitive Edition,5.833333333333333,Strategy,1
76561197996907347,22200,Zeno Clash,0.0,"Action, Indie",0
76561197996907347,1250,Killing Floor,6.983333333333333,Action,19
76561197996907347,35420,Defence Alliance 2,0.0,Action,0
76561197996907347,3590,Plants vs. Zombies GOTY Edition,34.53333333333333,Strategy,4
76561197996907347,22330,The Elder Scrolls IV: Oblivion® Game of the Year Edition,10.633333333333333,RPG,0
76561197996907347,29640,Aion<sup>®</sup>: Assault on Balaurea™,14.716666666666669,Massively Multiplayer,0
76561197996907347,37400,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",0.0,"Adventure, Indie",0
76561197996907347,37420,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",0.0,"Adventure, Indie",0
76561197996907347,39800,Nation Red,8.416666666666666,"Action, Indie",19
76561197996907347,32370,STAR WARS™ Knights of the Old Republic™,0.0,"Adventure, RPG",0
76561197996907347,20500,Red Faction Guerrilla Steam Edition,0.0,Action,0
76561197996907347,667720,Red Faction Guerrilla Re-Mars-tered,0.0,,0
76561197996907347,40000,Fallen Earth: Blood Sports,8.933333333333334,"Action, RPG, Massively Multiplayer",0
76561197996907347,32440,LEGO® Star Wars™ - The Complete Saga,11.083333333333334,Adventure,0
76561197996907347,11450,Overlord™,0.0166666666666666,RPG,0
76561197996907347,12710,Overlord™: Raising Hell,3.8333333333333335,RPG,0
76561197996907347,12810,Overlord II,0.0,RPG,0
76561197996907347,550,Left 4 Dead 2,4.616666666666666,Action,0
76561197996907347,24400,King Arthur - The Role-playing Wargame,0.5333333333333333,"RPG, Strategy",0
76561197996907347,22370,Fallout 3: Game of the Year Edition,2.066666666666667,RPG,0
76561197996907347,40100,Supreme Commander 2,0.3166666666666666,Strategy,0
76561197996907347,24980,Mass Effect 2 (2010 Edition),15.583333333333334,RPG,0
76561197996907347,2362420,Mass Effect 2 (2010) Edition,0.0,RPG,0
76561197996907347,45100,Secret of the Magic Crystals,7.05,"Casual, Indie",0
76561197996907347,8850,BioShock® 2,0.0,Action,0
76561197996907347,409720,BioShock™ 2 Remastered,4.633333333333334,"Action, RPG",0
76561197996907347,44200,Unknown,0.05,,3
76561197996907347,33230,Assassin's Creed 2,6.466666666666667,"Action, Adventure",0
76561197996907347,8190,Just Cause 2,0.4833333333333333,"Action, Adventure",2
76561197996907347,35140,Batman: Arkham Asylum Game of the Year Edition,6.5,"Action, Adventure",16
76561197996907347,41500,Torchlight,10.5,RPG,14
76561197996907347,21130,LEGO® Harry Potter: Years 1-4,12.3,"Action, Adventure",0
76561197996907347,33900,Arma 2,0.0,"Action, Simulation, Strategy",0
76561197996907347,33930,Arma 2: Operation Arrowhead,0.0166666666666666,"Action, Simulation, Strategy",0
76561197996907347,40420,Tidalis,0.4833333333333333,"Casual, Indie",8
76561197996907347,42500,DogFighter,1.4666666666666666,"Action, Indie",0
76561197996907347,4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,0.8,"Action, RPG",0
76561197996907347,41700,S.T.A.L.K.E.R.: Call of Pripyat,0.0,"Action, RPG",0
76561197996907347,50130,Mafia II (Classic),0.7833333333333333,Action,3
76561197996907347,1030830,Mafia II: Definitive Edition,0.0,"Action, Adventure",0
76561197996907347,62100,Chime,4.083333333333333,Casual,6
76561197996907347,70400,Recettear: An Item Shop's Tale,16.883333333333333,"RPG, Indie",0
76561197996907347,57300,Amnesia: The Dark Descent,1.45,"Action, Adventure, Indie",0
76561197996907347,3170,King's Bounty: Armored Princess,4.566666666666666,"RPG, Strategy",0
76561197996907347,25900,King's Bounty: The Legend,0.0,"RPG, Strategy",0
76561197996907347,63910,King's Bounty: Crossworlds,0.0,"RPG, Strategy",0
76561197996907347,8930,Sid Meier's Civilization® V,44.25,Strategy,43
76561197996907347,50620,Darksiders™,7.933333333333334,"Action, Adventure",8
76561197996907347,462780,Darksiders Warmastered Edition,3.05,"Action, Adventure, RPG",0
76561197996907347,8980,Borderlands Game of the Year,40.93333333333333,"Action, RPG",33
76561197996907347,729040,Borderlands Game of the Year Enhanced,0.0,"Action, RPG",0
76561197996907347,22380,Fallout: New Vegas,1.35,"Action, RPG",1
76561197996907347,58520,Blood Bowl - Legendary Edition,3.716666666666667,"Sports, Strategy",0
76561197996907347,20920,The Witcher 2: Assassins of Kings Enhanced Edition,6.3,RPG,4
76561197996907347,40800,Super Meat Boy,13.966666666666669,Indie,2
76561197996907347,31700,Iron Grip: Warlord,0.0,"Action, Indie",0
76561197996907347,41210,Eufloria,0.0,"Indie, Strategy",0
76561197996907347,57800,Doc Clock: The Toasted Sandwich of Time,0.0,"Adventure, Casual, Indie",0
76561197996907347,70300,VVVVVV,0.3166666666666666,"Action, Indie",0
76561197996907347,221180,Eufloria HD,0.0,"Indie, Strategy",0
76561197996907347,12900,AudioSurf,0.0,Indie,0
76561197996907347,38900,Unknown,0.0,,0
76561197996907347,49600,Beat Hazard,5.566666666666666,"Action, Casual, Indie",0
76561197996907347,63700,BIT.TRIP BEAT,6.2,"Action, Casual, Indie",6
76561197996907347,67000,The Polynomial - Space of the music,0.0166666666666666,"Action, Casual, Indie",0
76561197996907347,41300,Altitude,0.0,"Action, Casual, Free To Play, Indie, Simulation, Strategy",0
76561197996907347,41800,Gratuitous Space Battles,6.783333333333333,"Indie, Simulation, Strategy",0
76561197996907347,49900,Plain Sight,0.0,"Action, Indie",0
76561197996907347,55000,Flotilla,1.0166666666666666,"Adventure, Indie, Strategy",0
76561197996907347,26800,Braid,0.0,"Casual, Indie, Strategy",0
76561197996907347,29180,Osmos,0.15,"Casual, Indie",0
76561197996907347,40700,Machinarium,0.0,"Adventure, Indie",0
76561197996907347,93200,Revenge of the Titans,6.033333333333333,"Action, Indie, Strategy",0
76561197996907347,2500,Shadowgrounds,6.7,Action,0
76561197996907347,11200,Shadowgrounds Survivor,0.0,Action,0
76561197996907347,35700,Trine Enchanted Edition,4.583333333333333,"Action, Adventure, Indie",1
76561197996907347,39120,RIFT,35.35,"Action, Adventure, Massively Multiplayer, RPG, Free To Play",0
76561197996907347,4540,Unknown,0.0166666666666666,,0
76561197996907347,475150,Titan Quest Anniversary Edition,3.066666666666667,"Action, RPG",0
76561197996907347,47890,The Sims™ 3,4.833333333333333,Simulation,0
76561197996907347,34330,Total War: SHOGUN 2,6.1,Strategy,0
76561197996907347,42910,Magicka,4.65,"Action, RPG",16
76561197996907347,48190,Assassin’s Creed® Brotherhood,0.0,"Action, Adventure",0
76561197996907347,92800,SpaceChem,3.9833333333333334,"Indie, Simulation",0
76561197996907347,55040,Atom Zombie Smasher,8.766666666666667,"Indie, Strategy",16
76561197996907347,25800,Europa Universalis III Complete,7.95,Strategy,0
76561197996907347,63000,HOARD,0.2666666666666666,"Action, Casual, Indie, Strategy",4
76561197996907347,620,Portal 2,4.75,"Action, Adventure",7
76561197996907347,96000,The Tiny Bang Story,4.816666666666666,"Adventure, Casual, Indie",0
76561197996907347,35480,Dwarfs!?,9.466666666666669,"Casual, Indie, Strategy",8
76561197996907347,22100,Mount & Blade,5.066666666666666,"Indie, RPG",0
76561197996907347,48700,Mount & Blade: Warband,6.666666666666667,"Action, RPG",3
76561197996907347,48720,Mount & Blade: With Fire & Sword,0.0,"Action, RPG",0
76561197996907347,45450,Fortix 2,6.433333333333334,"Casual, Indie",9
76561197996907347,105100,Lume,0.0,"Adventure, Casual, Indie",0
