UserID,Page,Game,Genre,Rating,Review,Playtime,PostedDate
76561198201248007,1,Beacon,"Action, Indie",Recommended,"Beacon is a stylish roguelike that definitely deserved way more than being delisted. It's not perfect, it has quite a few bugs and feels unpolished at times, but it's undeniable that this is fun and has a lot of variety. Just by looking at the achievements, it seems there are quite a lot of bosses and endings too. I won the game on my third run a run that lasted more than 2 hours, luckily I got a pretty powerful sniper that killed almost everything with less than 5 shots. The world feels alive because there are factions, and they fight amongst themselves, really making you feel like you are in an uncharted, chaotic planet, and frankly? Feels great. I like Beacon, and I don't regret paying for it considering it is now free, would pay again. Good stuff. Give it a spin, you won't be disappointed.",5.0 hrs on record,N/A
76561198201248007,1,Batora: Lost Haven,"Action, RPG",Recommended,"Soooo… Batora: Lost Haven. It's fine, good even! It's one of those games that starts weak but gets better and better by playing each chapter. In the beginning we have an uninteresting combat, corny teenager dialogues, the premise is meeh, and even the first worlds are bland. But every new level, skill, and choice makes the game more and more deep and engaging. The story has really interesting consequences, it gets better and more dense with each new chapter, the dialogue gets more dramatic instead of corny and is well enough dubbed, and, of course, the combat gets better with each new skill gained. Just making it clear, the combat starts bad and gets better, but it's not phenomenal or anything, it's just decent. Lacks impact, lacks feedback, lacks ragdolls, lacks intensity, the skills are well animated, but it just feels like you're hitting markers instead of enemies. A BIG problem is that the game does not cache the shaders, so every time a new effect appears on screen, the game has that stupid Unreal Engine stutter… Gets annoying but eventually goes away for a while. In the end, Batora: Lost Haven is a decent ARPG, with passable combat, an interesting story with consequences and multiple results, great graphics, an interesting story with consequences and multiple results, sprinkled with a decent soundtrack, and bam! You have yourselves a pretty decent game!",8.3 hrs on record,N/A
76561198201248007,1,Backfirewall_,"Adventure, Casual, Indie",Recommended,"They really didn't lie when they used the word ""Tragicomic"" did they? Damn...",7.0 hrs on record,N/A
76561198201248007,1,The Vagrant,"Action, Adventure, Indie, RPG",Recommended,"The Vagrant is a good game. It's not perfect, by any means, but it has a lot going for it. The combat is good, the art style is hand-painted and is high quality, the enemy designs are well made, every enemy feels like a threat (even when they aren't), the world is beautiful, especially that sunset part on a tower where the dropped gold/mana blooms on the screen, the soundtrack is consistent and plays at the correct moments, MOST* of the bosses are fun to fight, and I always enjoy some decent aerial combat. The story is actually nice! I'm not sure why every woman looks like a pornstar... But it felt original enough to be compelling, and I actually wanted to see how it was going to unfold, Love the fact that when you die to a boss you see the consequences of what happens when you fall, it's fun, specially the Shrooms. Maybe I will come back for the true ending later. * ♥♥♥♥ the last boss lol. It's not HARD because you can always use potions, but the last two phases of the last boss are annoying as hell. I played on Hard difficulty, and I really had to cheese some potions for the first time in the whole game. I got the true ending, it was pretty easy overall.",14.1 hrs on record,N/A
76561198201248007,1,Nine-Ball Roulette,"RPG, Simulation, Sports, Early Access",Recommended,"Vai jogar essa merda com o bosta do Buda vai, pra tu ver o que é bom pra tosse.",14.9 hrs on record																					(8.1 hrs at review time),N/A
76561198201248007,1,New Super Lucky's Tale,"Action, Adventure",Recommended,"New Super Lucky's Tale is an absurdly well-made collectathon. With charming visuals, gorgeous animations, cool music, super tight gameplay, and a charismatic cast. Honestly, it's one of the best ""mascot"" platformers around! It's a game formulated for kids, so it's not really a hard game at all. The last optional level has a little bump in difficulty, but it's still pretty easy overall, and that's basically my only critique. All mechanics work well, there are multiple kinds of levels, and there's a lot of creativity going around this game. Definitely an easy one to recommend if you like 3d platformers.",10.8 hrs on record,N/A
76561198201248007,1,The Falconeer,"Action, Adventure, Indie, RPG, Simulation",Recommended,"Okaaaay, The Falconeer! Game about flying in giant birds destroying flying ships. What could go wrong? The Falconeer is a charming game. The lore, the worldbuilding, the story, the dialogues, the politics, and the birds! Of course! It uses some Steampunk stuff, and I like that very much thank you! The graphics are also very good, with minimalist textures, and it looks very good most of the time, and the water is superbly animated. For a world that looks like Earth in a few years, it looks pretty darn compelling. :) But The Falconeer has a few things that detract from the experience, of course, the biggest offender is the quest designs. It's always catch that, kill this, deliver that, and the worst missions are present, of course: ""ESCORT MISSIONS"". I sincerely don't understand it, some missions are literally 3 minutes of BABYSITTING a ship that's slower than a slug. I literally dropped my controller and let my bird fly alone on multiple occasions until something happened on screen. I am also not a fan of how the game is structured. Like, it has chapters, but each chapter you lose your bird cuz now you're someone else from another house, and your 12k full of mutagens badass bird is now lost… Start again from scratch, Sh*tface. Why??? In the end, I don't love it, but I don't hate it either. Love the universe, love the combat, love the flying, hate the quests, hate the structure. I am not a city builder player, so I hope the dev revisits some more aerial combat gameplay in the future, with more varied missions, and preferably less escorting... I slightly recommend The Falconeer.",9.4 hrs on record,N/A
76561198201248007,1,Dread Templar,"Action, Indie",Recommended,"Dread Templar is a super competent boomer shooter that's filled to the brim with interesting mechanics, varied maps, and great gameplay. The game also has a serviceable upgrade system, with weapon upgrades, weapon variations, and other cool shenanigans. The story is basically a simple revenge tale, it serves its purpose, but it's not explored nor compelling at all. I wish the game had headshots for all weapons, not just the Bow and Revolver, the enemies can be a bit tanky when using other weapons, and it feels much better to kill them with those two headshot weapons. The levels are visual spectacles and are cool to explore (Love some red moons), even though the secrets are maybe too well hidden for my small brain. Overall, I liked it quite a bit, when it was starting to get boring, a new weapon showed up, and when it started to get boring again, it ended. T19 understood the assignment and crafted a worthy boomer shooter that is easy to recommend for fans of the genre.",9.0 hrs on record																					(8.9 hrs at review time),N/A
76561198201248007,1,JUSTICE SUCKS: Tactical Vacuum Action,"Action, Adventure, Indie",Recommended,"This is a game... Hear me out. This is a game about a Robot Vacuum Cleaner that has a JoJo Stand. This is it, if this is not enough to you, just begone. No but seriously, after playing the prequel I was curious to see how Samurai Punk would enhance the formula here, and they added so many cool mechanics, the game is absolutely fun. The story is dumb as rocks, but the gameplay about a human-eater roomba that hacks traps and ignites enemies while punching them with a Stand, it's just unbelievable. It was a blast, thank you! I will miss you Samurai Punk :')",3.8 hrs on record,N/A
76561198201248007,1,Absolute Drift,"Action, Casual, Indie, Racing, Simulation, Sports",Recommended,It's a hard to learn hard to master game. But it's good :),4.0 hrs on record,N/A
