Steam ID,App ID,Game Name,Playtime (hours),Genres,Achievements
76561198043830933,4000,Garry's Mod,75.03333333333333,"Casual, Indie, Simulation",5
76561198043830933,6980,Thief: Deadly Shadows,0.0,Action,0
76561198043830933,400,Portal,0.0166666666666666,Action,0
76561198043830933,12500,PuzzleQuest: Challenge of the Warlords,1.3666666666666667,Casual,0
76561198043830933,3480,Peggle Deluxe,3.9833333333333334,Casual,0
76561198043830933,3540,Peggle™ Nights,0.0,Casual,0
76561198043830933,3590,Plants vs. Zombies GOTY Edition,2.1166666666666667,Strategy,2
76561198043830933,15700,Oddworld: Abe's Oddysee®,0.0,Adventure,0
76561198043830933,15710,Oddworld: Abe's Exoddus®,0.0,Adventure,0
76561198043830933,15740,Oddworld: Munch's Oddysee,0.0,"Action, Adventure, Strategy",0
76561198043830933,15750,Oddworld: Stranger's Wrath HD,0.0,"Action, Adventure, Strategy",0
76561198043830933,42910,Magicka,0.5833333333333334,"Action, RPG",7
76561198043830933,620,Portal 2,0.0,"Action, Adventure",0
76561198043830933,98200,Frozen Synapse,0.0,"Indie, Strategy",0
76561198043830933,113200,The Binding of Isaac,0.0,"Action, Adventure, Indie, RPG",0
76561198043830933,3830,Psychonauts,0.0,Action,0
76561198043830933,115100,Costume Quest,0.0,"Adventure, Casual, RPG",0
76561198043830933,107800,Rochard,0.0,"Action, Casual, Indie",0
76561198043830933,115110,Stacking,0.0,"Adventure, Indie",0
76561198043830933,63380,Sniper Elite V2,0.0,Action,0
76561198043830933,211600,Thief™ Gold,0.0,"Action, Simulation",0
76561198043830933,211740,Thief™ II: The Metal Age,0.0,"Action, Simulation",0
76561198043830933,12750,Unknown,1.8666666666666667,,0
76561198043830933,215280,Secret World Legends,0.0,"Action, Adventure, Massively Multiplayer, RPG, Free To Play",0
76561198043830933,214340,Deponia,0.0,"Adventure, Indie",0
76561198043830933,209080,Guns of Icarus Online,0.0,"Action, Adventure, Indie, Simulation",0
76561198043830933,212680,FTL: Faster Than Light,6.916666666666667,"Indie, Simulation, Strategy",4
76561198043830933,206440,To the Moon,0.0333333333333333,"Adventure, Indie, RPG",0
76561198043830933,204360,Castle Crashers®,5.083333333333333,"Action, Adventure, Casual, Indie, RPG",3
76561198043830933,219640,Chivalry: Medieval Warfare,0.55,"Action, Indie",0
76561198043830933,49520,Borderlands 2,70.08333333333333,"Action, RPG",34
76561198043830933,219150,Hotline Miami,0.0,"Action, Indie",0
76561198043830933,218090,Unity of Command: Stalingrad Campaign,0.3833333333333333,"Indie, Strategy",0
76561198043830933,57690,Tropico 4,0.0,"Simulation, Strategy",0
76561198043830933,3700,Sniper Elite,0.0,Action,0
76561198043830933,229520,Dungeon Hearts,0.4333333333333333,"Casual, Indie, Strategy",1
76561198043830933,233450,Prison Architect,0.0,"Indie, Simulation, Strategy",0
76561198043830933,233470,Evoland,0.95,"Adventure, Indie, RPG",5
76561198043830933,233550,Another World – 20th Anniversary Edition,0.0,"Action, Adventure",0
76561198043830933,210770,Sanctum 2,0.0,"Action, Indie, Strategy",0
76561198043830933,222730,Reus,0.1333333333333333,"Indie, Simulation, Strategy",1
76561198043830933,220200,Kerbal Space Program,0.7666666666666667,"Indie, Simulation",0
76561198043830933,233980,UnEpic,0.0,"Action, Indie, RPG",0
76561198043830933,206190,Gunpoint,0.0166666666666666,"Action, Indie, Strategy",0
76561198043830933,231160,The Swapper,2.683333333333333,"Action, Adventure, Indie",0
76561198043830933,241600,Rogue Legacy,0.6,"Action, Adventure, Indie, RPG",1
76561198043830933,242880,"Sir, You Are Being Hunted",0.0166666666666666,"Action, Indie",0
76561198043830933,241410,CastleStorm,0.75,"Action, Indie, Strategy",6
76561198043830933,233370,The Raven - Legacy of a Master Thief,0.0,Adventure,0
76561198043830933,736810,The Raven Remastered,0.0,Adventure,0
76561198043830933,244850,Space Engineers,0.0,"Action, Indie, Simulation, Strategy",0
76561198043830933,45740,Dead Rising® 2,0.0,"Action, Adventure",0
76561198043830933,227600,Castle of Illusion,0.0,"Adventure, Casual",0
76561198043830933,248310,Freedom Planet,0.0,"Action, Indie",0
76561198043830933,248820,Risk of Rain (2013),0.9666666666666668,"Action, Indie, RPG",2
76561198043830933,239350,Spelunky,0.4666666666666667,Indie,0
76561198043830933,238280,Legend of Dungeon,0.0,"Action, Indie, RPG",0
76561198043830933,250050,Life Goes On: Done to Death,0.1833333333333333,"Action, Adventure, Casual, Indie",1
76561198043830933,251130,Chroma Squad,0.0,"Indie, RPG, Strategy",0
76561198043830933,251150,The Legend of Heroes: Trails in the Sky,0.0,RPG,0
76561198043830933,251470,TowerFall Ascension,8.25,"Action, Indie",6
76561198043830933,251570,7 Days to Die,0.0,"Action, Adventure, Indie, RPG, Simulation, Strategy",0
76561198043830933,252110,Lovers in a Dangerous Spacetime,4.483333333333333,"Action, Indie, Simulation",6
76561198043830933,252290,Elegy for a Dead World,0.0,"Adventure, Indie",0
76561198043830933,252490,Rust,31.733333333333334,"Action, Adventure, Indie, Massively Multiplayer, RPG",0
