UserID,Page,Game,Genre,Rating,Review,Playtime,PostedDate
76561197991784193,1,9 Kings,"RPG, Strategy, Early Access",Recommended,"I really loved the demo, it was the standout of the last next fest to me. It really reminded me of the old demos of yore, like Age of Empires 1 for example or more recently Balatro, that had so much nice content you could play it for hours and hours and never get bored. This early access release seems great so far, more content, more QoL, and more of the classic design that really gives this the ""one more year"" feel.",8.5 hrs on record																					(0.8 hrs at review time),N/A
76561197991784193,1,Gnomes,"Casual, Indie, Strategy",Recommended,"This game is a terrific tower defence game with roguelike and farming sim (!) elements. I love how dynamic it is, I don't think I could go back to static lane tower defence again after this. I recommend it to anyone that has enough interest in the game to be checking reviews like these.",10.7 hrs on record																					(9.3 hrs at review time),N/A
76561197991784193,1,Dungeon Warfare,"Indie, Strategy",Recommended,Great tower defence!,11.0 hrs on record																					(10.4 hrs at review time),N/A
76561197991784193,1,Rogue: Genesia,"Action, Casual, RPG, Strategy",Recommended,"Good fun. I think it really is the best (or at least the most stuffed full of content and small strategic decisions) of the vampire survivor spinoffs of those I tried. But I think the subgenre as a whole has a limitation on how good/replayable it can be as it is bereft of tactics. This one actually has more tactics than others, especially vampire survivors itself, but the runs are longer here so you feel it more perhaps. Recommend.",8.6 hrs on record,N/A
76561197991784193,1,9 Kings Demo,"RPG, Strategy",Recommended,"Great little roguelite, can't wait for the full game.",0.9 hrs on record																					(0.6 hrs at review time),N/A
76561197991784193,1,Halls of Torment,"Action, Indie, RPG",Recommended,Slow to start but ending up really enjoying it.. Would play much more except other games are calling.,18.3 hrs on record,N/A
76561197991784193,1,UFO 50,"Action, Adventure, Indie, RPG, Strategy",Recommended,"Really amazing concept. I don't have particular nostalgia for 8-bit consoles, beyond playing master system as a kid, but the games feel modern even though they look like they're from the 80s. I have only played 2 out of the 50 games so far and both were terrific.",120.9 hrs on record																					(4.2 hrs at review time),N/A
76561197991784193,1,Baldur's Gate 3,"Adventure, RPG, Strategy",Recommended,Terrific game,79.6 hrs on record																					(77.2 hrs at review time),N/A
76561197991784193,1,The Case of the Golden Idol,"Adventure, Indie",Recommended,Fantastic and unique game.,10.1 hrs on record,N/A
76561197991784193,1,Thronefall,"Action, Indie, Strategy",Recommended,Fantastic little game and can't wait to see where it goes from here.,18.3 hrs on record																					(7.5 hrs at review time),N/A
76561197991784193,2,Amarantus,"Adventure, RPG",Recommended,"This is a very underrated game. Really enjoying my time with it and grateful for the Eurogamer review that led me to it. The art style and UI are very well done and make the game an ease to navigate through, and the story (so far) is good.",3.0 hrs on record																					(2.0 hrs at review time),N/A
76561197991784193,2,Shotgun King: The Final Checkmate,"Action, Indie, Strategy",Recommended,Fantastic little roguelike game. Well worth playing!,3.5 hrs on record																					(3.1 hrs at review time),N/A
76561197991784193,2,Crusader Kings III: Tours & Tournaments,"RPG, Simulation, Strategy",Recommended,"I love Paradox DLC that places more features on the map, instead of adding more buttons to press in some sub-menu. I especially like how this DLC takes existing features in the game that were button clicks and makes them directly integrated into the map and interactive. Reading the developer diaries of tours & tournaments persuaded me to get this and I am glad I did.",0.0 hrs on record,N/A
76561197991784193,2,Last Epoch,"Action, Adventure, Indie, RPG",Recommended,"Really fantastic ARPG, having more fun with it than even Grim Dawn or Diablo 3. I originally thought this would just be a nice entree for Diablo IV, but now that I have spent some time with it I wouldn't be surprised if it ends up being better.",43.0 hrs on record																					(6.1 hrs at review time),N/A
76561197991784193,2,Dwarf Fortress,"Indie, Simulation, Strategy",Recommended,Great game,10.2 hrs on record																					(5.1 hrs at review time),N/A
76561197991784193,2,ELDEN RING,"Action, RPG",Recommended,"Incredible game.. I was starting to wonder in my mid-30s whether I have lost all interest in combat-based games. I get bored of most of them within a couple of hours. Never played a Souls game before, though, and this one was like coming up for air. Took me by complete surprise, thank you From.",77.0 hrs on record,N/A
76561197991784193,2,Total War: WARHAMMER III,"Action, Strategy",Recommended,"First impressions are very good, there is actually a great tutorial in the form of a prologue that is fun to play through even as a veteran of past games in the series.",74.7 hrs on record																					(3.1 hrs at review time),N/A
76561197991784193,2,Crusader Kings III,"RPG, Simulation, Strategy",Recommended,Very fun game,172.7 hrs on record																					(32.2 hrs at review time),N/A
76561197991784193,2,Stationeers,"Action, Indie, Simulation, Early Access",Recommended,"This is a very cool and indepth game about surviving in space. It's more than just a minecraft clone, you can build alot of different things and there are a number of systems that are simulated to a great degree. There's alot of attention on the UI and how the game is intentionally ""hard"", but if you give the (recently redone) tutorials a go you'll get the hang of it fine. There's been alot that has been added over the last couple of years, it's really impressive and I hope the game continues to grow.",18.0 hrs on record,N/A
76561197991784193,2,Expansion - Europa Universalis IV: Emperor,"Simulation, Strategy",Recommended,The new features seem really great so far...,0.0 hrs on record,N/A
76561197991784193,3,Monster Train,Strategy,Recommended,Really addictive and fun dream quest-alike.,36.3 hrs on record																					(30.2 hrs at review time),N/A
76561197991784193,3,Dota Underlords,"Casual, Strategy, Free To Play",Recommended,The game is very fun and addictive,285.8 hrs on record																					(73.4 hrs at review time),N/A
