Steam ID,App ID,Game Name,Playtime (hours),Genres,Achievements
76561197970698176,220,Half-Life 2,0.1666666666666666,Action,0
76561197970698176,240,Counter-Strike: Source,3.966666666666667,Action,0
76561197970698176,320,Half-Life 2: Deathmatch,0.0,Action,0
76561197970698176,360,Half-Life Deathmatch: Source,0.0,Action,0
76561197970698176,12370,Jagged Alliance 2 Gold,0.4833333333333333,Strategy,0
76561197970698176,12380,Jagged Alliance 2 Gold,0.0,Strategy,0
76561197970698176,2400,The Ship: Murder Party,3.8833333333333337,"Action, Indie, RPG",0
76561197970698176,2420,The Ship: Single Player,0.3333333333333333,"Action, Indie, RPG",0
76561197970698176,2430,Unknown,0.2166666666666666,,0
76561197970698176,2100,Dark Messiah of Might & Magic,3.1666666666666665,"Action, RPG",0
76561197970698176,2130,Dark Messiah of Might & Magic,0.0,"Action, RPG",0
76561197970698176,4000,Garry's Mod,0.15,"Casual, Indie, Simulation",1
76561197970698176,2990,FlatOut 2,2.95,Racing,0
76561197970698176,2600,Vampire: The Masquerade - Bloodlines,0.8,Action,0
76561197970698176,4540,Unknown,0.2166666666666666,,0
76561197970698176,4550,Unknown,335.65,,0
76561197970698176,475150,Titan Quest Anniversary Edition,55.13333333333333,"Action, RPG",18
76561197970698176,2280,DOOM + DOOM II,0.9666666666666668,Action,0
76561197970698176,4570,"Warhammer 40,000: Dawn of War - Anniversary Edition",0.0,Strategy,0
76561197970698176,4580,"Warhammer® 40,000: Dawn of War® - Dark Crusade",0.0,Strategy,0
76561197970698176,9310,"Warhammer® 40,000: Dawn of War® – Winter Assault",0.0,Strategy,0
76561197970698176,9450,"Warhammer® 40,000: Dawn of War® - Soulstorm",0.0,Strategy,0
76561197970698176,400,Portal,3.5833333333333335,Action,5
76561197970698176,12100,Grand Theft Auto III,7.566666666666666,Action,0
76561197970698176,12230,Grand Theft Auto III,0.0,,0
76561197970698176,12160,Midnight Club 2,0.0,Racing,0
76561197970698176,7760,X-COM: UFO Defense,8.8,Strategy,0
76561197970698176,17300,Crysis,2.1666666666666665,Action,0
76561197970698176,12900,AudioSurf,0.95,Indie,3
76561197970698176,22200,Zeno Clash,0.0,"Action, Indie",0
76561197970698176,25900,King's Bounty: The Legend,20.516666666666666,"RPG, Strategy",0
76561197970698176,8880,Freedom Force,0.3333333333333333,"RPG, Strategy",0
76561197970698176,8890,Freedom Force vs. the Third Reich,0.6666666666666666,"RPG, Strategy",0
76561197970698176,22330,The Elder Scrolls IV: Oblivion® Game of the Year Edition,0.0,RPG,0
76561197970698176,22320,The Elder Scrolls III: Morrowind® Game of the Year Edition,4.266666666666667,RPG,0
76561197970698176,35700,Trine Enchanted Edition,3.45,"Action, Adventure, Indie",1
76561197970698176,20500,Red Faction Guerrilla Steam Edition,1.2333333333333334,Action,3
76561197970698176,667720,Red Faction Guerrilla Re-Mars-tered,0.0,,0
76561197970698176,40400,AI War: Fleet Command,0.0,"Indie, Strategy",0
76561197970698176,40420,Tidalis,1.3833333333333333,"Casual, Indie",12
76561197970698176,41500,Torchlight,19.533333333333335,RPG,18
76561197970698176,20900,The Witcher: Enhanced Edition Director's Cut,9.016666666666667,"Action, RPG",0
76561197970698176,41000,Serious Sam HD: The First Encounter,0.0,"Action, Indie",0
76561197970698176,564310,Serious Sam Fusion 2017 (beta),0.2333333333333333,"Action, Indie",2
76561197970698176,41300,Altitude,1139.8833333333334,"Action, Casual, Free To Play, Indie, Simulation, Strategy",52
76561197970698176,32440,LEGO® Star Wars™ - The Complete Saga,0.0166666666666666,Adventure,0
76561197970698176,22370,Fallout 3: Game of the Year Edition,8.5,RPG,0
76561197970698176,8190,Just Cause 2,5.316666666666666,"Action, Adventure",6
76561197970698176,41700,S.T.A.L.K.E.R.: Call of Pripyat,0.9666666666666668,"Action, RPG",0
76561197970698176,22100,Mount & Blade,0.0,"Indie, RPG",0
76561197970698176,46410,Avencast: Rise of the Mage,8.166666666666666,"Action, Adventure, Indie, RPG",0
76561197970698176,43110,Unknown,0.65,Action,1
76561197970698176,58200,Jolly Rover,0.2666666666666666,"Adventure, Casual, Indie",0
76561197970698176,24780,SimCity™ 4 Deluxe Edition,1.5333333333333334,"Simulation, Strategy",0
76561197970698176,8930,Sid Meier's Civilization® V,355.18333333333334,Strategy,81
76561197970698176,70400,Recettear: An Item Shop's Tale,34.96666666666667,"RPG, Indie",0
76561197970698176,3170,King's Bounty: Armored Princess,0.0,"RPG, Strategy",0
76561197970698176,63910,King's Bounty: Crossworlds,39.333333333333336,"RPG, Strategy",0
76561197970698176,40300,Risen,52.983333333333334,RPG,0
76561197970698176,950670,Gothic Playable Teaser,0.0,RPG,0
76561197970698176,39690,ArcaniA,2.7333333333333334,RPG,0
76561197970698176,22380,Fallout: New Vegas,80.58333333333333,"Action, RPG",23
76561197970698176,47810,Dragon Age: Origins - Ultimate Edition,26.316666666666663,RPG,0
76561197970698176,58540,Unknown,6.933333333333334,,0
76561197970698176,219780,Divinity II: Developer's Cut,4.05,RPG,0
76561197970698176,7520,Two Worlds II HD,2.683333333333333,RPG,0
76561197970698176,31280,Poker Night at the Inventory,0.0,"Casual, Sports",0
76561197970698176,26800,Braid,0.4,"Casual, Indie, Strategy",1
76561197970698176,29180,Osmos,0.5666666666666667,"Casual, Indie",1
76561197970698176,40700,Machinarium,0.2,"Adventure, Indie",0
76561197970698176,93200,Revenge of the Titans,1.4833333333333334,"Action, Indie, Strategy",0
76561197970698176,21100,F.E.A.R. 3,0.0,Action,0
76561197970698176,42910,Magicka,5.916666666666667,"Action, RPG",22
76561197970698176,55100,Homefront,0.0,Action,0
76561197970698176,92800,SpaceChem,0.0,"Indie, Simulation",0
76561197970698176,91800,Cloning Clyde,0.2,"Casual, Indie",1
76561197970698176,44320,Unknown,0.0166666666666666,,0
76561197970698176,321040,Unknown,0.0,,0
76561197970698176,91600,Sanctum,6.35,"Action, Casual, Indie, Strategy",12
76561197970698176,73020,Majesty 2 Collection,0.0,Strategy,0
76561197970698176,91810,Ancients of Ooga,0.1,"Indie, Casual",0
76561197970698176,63000,HOARD,0.2666666666666666,"Action, Casual, Indie, Strategy",8
76561197970698176,620,Portal 2,5.4,"Action, Adventure",5
76561197970698176,92000,Hydrophobia: Prophecy,1.2166666666666666,"Action, Adventure, Indie, Strategy",2
76561197970698176,249610,Galactic Arms Race,0.0,"Action, Casual, Indie",0
76561197970698176,105100,Lume,0.0333333333333333,"Adventure, Casual, Indie",0
76561197970698176,105600,Terraria,96.28333333333332,"Action, Adventure, Indie, RPG",14
76561197970698176,31270,Puzzle Agent,0.25,"Action, Adventure, Casual",0
76561197970698176,98200,Frozen Synapse,2.0166666666666666,"Indie, Strategy",5
76561197970698176,22000,World of Goo,2.566666666666667,Indie,0
76561197970698176,7600,Sid Meier's Railroads!,0.1166666666666666,Strategy,0
76561197970698176,102400,Vertex Dispenser,0.1166666666666666,"Action, Indie, Strategy",0
76561197970698176,42160,Unknown,1.1333333333333333,,1
76561197970698176,206980,Unknown,0.0,,0
76561197970698176,16450,F.E.A.R. 2: Project Origin,0.0,Action,0
76561197970698176,25620,Eschalon: Book II,5.866666666666666,"Indie, RPG",0
76561197970698176,98800,Dungeons of Dredmor,46.53333333333333,"Casual, Indie, RPG",25
76561197970698176,107300,Breath of Death VII,0.0,"Indie, RPG",0
76561197970698176,107310,Cthulhu Saves the World,0.2166666666666666,"Indie, RPG",0
76561197970698176,18700,And Yet It Moves,0.5333333333333333,"Action, Indie",0
76561197970698176,26500,Cogs,0.7166666666666667,"Indie, Casual",1
76561197970698176,26900,Crayon Physics Deluxe,2.65,"Casual, Indie",0
76561197970698176,41100,Hammerfight,0.0,"Action, Indie",0
76561197970698176,55040,Atom Zombie Smasher,0.0166666666666666,"Indie, Strategy",0
