UserID,Page,Game,Rating,Review,Playtime,PostedDate
76561199142378365,1,N/A,Recommended,+ Enjoyable Puzzles + Smooth Gameplay + Various Challenges + New Mechanic + Nice Achievements + And It Is Portal - First Chapter Was Boring - Easy And Short Final Chapter - I Didn't Like Musics Of The Game It Takes 10.1 hrs to complete Score: 8.75 / 10,10.1 hrs on record,N/A
76561198977381032,1,N/A,Recommended,funny,37.8 hrs on record																					(7.5 hrs at review time),N/A
76561198977381032,1,N/A,Recommended,YES I AM A PROLE YES I SCAVENGE FOR TRASH YES I MINE FOR METAL AND COAL YES I PUSH PEOPLE INTO THE RATION MAKER YES I FOLD YOUR LAUNDRY IN THE LAUNDROMAT YES I RUSH TO THE WARTIME FACTORY BECAUSE I CAN'T MAKE A PICKAXE YES I BEG FOR HEALS BECAUSE I SUCK YES I GET SACRIFICED IN THE PIT YES I SNIFF ODD GLUE YES I GET BEATEN IN THE STREETS BY LIMITATORS YES I LOVE THE CORTEX,20.7 hrs on record																					(3.3 hrs at review time),N/A
76561198977381032,1,N/A,Recommended,#slidingontheoppsinspaceforcingthemtocreatemymegaspaceship,0.8 hrs on record																					(0.4 hrs at review time),N/A
76561198977381032,1,N/A,Recommended,"Been battling this addiction for 5 years across Xbox, Playstation, and now PC. Someone please free me",38.9 hrs on record																					(13.1 hrs at review time),N/A
76561198977381032,1,N/A,Recommended,SO GOATED,14.7 hrs on record																					(7.3 hrs at review time),N/A
76561198977381032,1,N/A,Recommended,Relaxing,8.8 hrs on record,N/A
76561198977381032,1,N/A,Recommended,WE'RE SO BACK,2.8 hrs on record																					(2.6 hrs at review time),N/A
76561198977381032,1,N/A,Recommended,Fixed server issues W game,43.3 hrs on record																					(25.7 hrs at review time),N/A
76561198977381032,1,N/A,Recommended,I LOVE THIS GAME,115.5 hrs on record																					(51.5 hrs at review time),N/A
76561198977381032,1,N/A,Recommended,W game now,59.7 hrs on record																					(57.5 hrs at review time),N/A
76561198977381032,2,N/A,Recommended,Pretty solid,74.0 hrs on record																					(28.7 hrs at review time),N/A
76561198977381032,2,N/A,Recommended,Incredible game!!! now make NEW LETHAL LEAGUE PLEASE!!!!!!!!,18.1 hrs on record																					(17.4 hrs at review time),N/A
76561198977381032,2,N/A,Recommended,Underrated game,31.5 hrs on record																					(19.5 hrs at review time),N/A
76561198977381032,2,N/A,Recommended,CRAZY!!! Combat goes so hard seriously so fire,84.6 hrs on record																					(10.2 hrs at review time),N/A
76561198977381032,2,N/A,Recommended,GOAT,107.3 hrs on record																					(21.2 hrs at review time),N/A
76561198977381032,2,N/A,Recommended,I ♥♥♥♥♥♥♥ LOVE THIS GAME,75.7 hrs on record																					(65.1 hrs at review time),N/A
76561198977381032,2,N/A,Recommended,It used to be so good...,49.3 hrs on record																					(44.7 hrs at review time),N/A
76561198977381032,2,N/A,Recommended,♥♥♥♥♥♥♥ love this game sm,342.2 hrs on record																					(45.1 hrs at review time),N/A
