UserID,Page,Game,Rating,Review,Playtime,PostedDate
76561198885069362,1,N/A,Recommended,malaria,6.6 hrs on record																					(2.1 hrs at review time),N/A
76561198885069362,1,N/A,Recommended,"Mai Natsume best ""girl""",6.0 hrs on record																					(1.9 hrs at review time),N/A
76561198885069362,1,N/A,Recommended,Hi im robin da bank,24.5 hrs on record,N/A
76561198885069362,1,N/A,Recommended,A maniac's paradise,0.0 hrs on record,N/A
76561198885069362,1,N/A,Recommended,Hybrid of the first two gta and chinatown. Good game,4.5 hrs on record																					(3.6 hrs at review time),N/A
76561198885069362,1,N/A,Recommended,Make sure she's got balls,0.0 hrs on record,N/A
76561198885069362,1,N/A,Recommended,call o dooty,14.3 hrs on record																					(14.1 hrs at review time),N/A
76561198885069362,1,N/A,Recommended,zero,0.3 hrs on record,N/A
76561198885069362,1,N/A,Recommended,The gameplay is bad but the story is god tier,0.0 hrs on record,N/A
76561198885069362,1,N/A,Recommended,As the name suggest. Stay Out of this game,1.3 hrs on record,N/A
76561198885069362,2,N/A,Recommended,Making kids cry in chat is good,1.6 hrs on record																					(1.1 hrs at review time),N/A
76561198885069362,2,N/A,Recommended,i need for speed,7.3 hrs on record																					(2.2 hrs at review time),N/A
76561198885069362,2,N/A,Recommended,first playthrough finished it as lego man,20.6 hrs on record																					(18.7 hrs at review time),N/A
76561198885069362,2,N/A,Recommended,i'm not gay,0.9 hrs on record,N/A
76561198885069362,2,N/A,Recommended,"This game is like a drug... you know its a bad for you and a lot of things in the game are bad but you keep coming back because of the skins, op guns, and the shiny stuff. Edit: After 60 hours of playing this game. i keep coming back",71.4 hrs on record																					(4.6 hrs at review time),N/A
76561198885069362,2,N/A,Recommended,"This game saved my life. I am 69. My ex-wife and I have a daughter together, and adopted our son together. They are now both 4 years old. When we were going through our separation, I found myself lost and miserable. I was self destructive. I got so mad one day from everything spiralling out of my control that I punched some concrete in a moment of overwhelming emotion. That caused me to break my 5th metacarpal in my right hand... my working hand... my games hand.. the hand that I held and carried my children to bed with.. The hand I desperately needed to make sure I could continue to provide. After learning of the severity of my self-inflicted damage, I was borderline suicidal. Keep in mind that just a few months before this, I was the happiest man with no history of depression or anxiety. I have never had fits of rage, or been one to break down and cry, but I was in a low spot that just really buried me from being able to see the light on the other side. Having nothing better to do, I searched for a game I could play, ONE HANDED while I recovered. I somehow stumbled upon this game and read some of the reviews. I decided that it had to be worth a shot... I must admit, I didn't beat the game, or play nearly as long as some of you. In fact, I may have only played this game a day or two.. With that being said, after doing so, I had a new found joy and hope for life. I was able to put behind me the pain and suffering that had been cast over me. I was able to experience other peoples joy and happiness. I was able to see the fruits of my ""labor"". I relaxed for 5 ♥♥♥♥♥♥♥ minutes to this music long enough to realize that I was going to be okay. After coming to that realization, I turned the game off, and I went back to work. It hurt my hand like hell but I was motivated. I stopped feeling so damn sorry for myself, and I became the father I needed to be in that moment, not the weak boy I was behaving as. Today, I am close friend with my kids mother. We don't fight, or argue, or say hurtful things to each other. We are parents, and friends. I now have 3 kids. My third child is, wait for it, ALSO 4 YEARS OLD. The woman I am with was going through a very similar situation at the time of my own separation, and we just stumbled in to each others life unexpectedly. We have been in a relationship for a year now, and are very happy together. Moral of the story, you never know what life holds in store for you, and if I would have given up when all the odds were stacked against me, I wouldn't be where I am today. This silly little game helped me realize that. Thank you.",1.3 hrs on record,N/A
76561198885069362,2,N/A,Recommended,Played us like a Damn FIDDLE,81.5 hrs on record																					(51.4 hrs at review time),N/A
76561198885069362,2,N/A,Recommended,Handling sucks ass,4.0 hrs on record,N/A
76561198885069362,2,N/A,Recommended,steam said i bought this game 2 times. kewl,1.5 hrs on record,N/A
76561198885069362,2,N/A,Recommended,THIS GAME IS FAKING HARDDDDDDDDDDDDDDdddddd,2.7 hrs on record,N/A
76561198885069362,3,N/A,Recommended,Exploding n ♥♥♥♥,0.3 hrs on record,N/A
76561198885069362,3,N/A,Recommended,eat a pork bun,20.6 hrs on record,N/A
76561198885069362,3,N/A,Recommended,for those who loves bdsm,0.0 hrs on record,N/A
76561198885069362,3,N/A,Recommended,"An actual Review As i finished the game in under 24 hours id say the game is pretty good ig. even if i don't know what the hell is going on from time to time and even when i finished the third one in the series i'd still say the game is fun as gta v. Saints row 4 has lack of attention to detail to the map and npcs compared to other open world games. saints row 4 for me is focused on the fun and over the top ♥♥♥♥ the gameplay is. the complaints i only have is the makeshift minigun, rocket, flamethrower hybrid dlc weapon and the blast power when you have it to that chain-reaction upgrade is too over-powered you can capture flashpoints and kill enemies in just one blast and the hybrid of a dlc weapon is over-powered too even when its not upgraded to the max. but then again i still like the game because it's focused on the fun for me. and the other dlc that i bought with the game for only 2 bucks are nice. especially the one with the op weapon and the anime pack (not because i'm a weeb. i thought it look nice). And my overall rating of the game as a kid is that this game is nice 7.5/10",28.1 hrs on record																					(21.9 hrs at review time),N/A
76561198885069362,3,N/A,Recommended,I starved together with my friends,4.9 hrs on record																					(2.4 hrs at review time),N/A
76561198885069362,3,N/A,Recommended,Just because,14.8 hrs on record																					(14.7 hrs at review time),N/A
76561198885069362,3,N/A,Recommended,I want to kiss G-man,2.9 hrs on record,N/A
76561198885069362,3,N/A,Recommended,monke,2.5 hrs on record																					(1.5 hrs at review time),N/A
76561198885069362,3,N/A,Recommended,ehgg,0.0 hrs on record,N/A
76561198885069362,3,N/A,Recommended,wub wub music,0.0 hrs on record,N/A
76561198885069362,4,N/A,Recommended,yoooo miku got a railgun,0.0 hrs on record,N/A
76561198885069362,4,N/A,Recommended,what the ♥♥♥♥ is this,0.2 hrs on record,N/A
