UserID,Page,Game,Genre,Rating,Review,Playtime,PostedDate
76561198025583859,1,Against the Storm,"Simulation, Strategy",Recommended,"Against the Storm really shows its strength in when you pause the game. In most RTS games, you pause to manage micro. That's absolutely something you can do in Against the Storm, but the micro isn't really very punishing, so you're not going to gain much efficiency doing that versus managing in real time. The challenge in Against the Storm, and why you pause, is choosing which direction you're going to move your economy. The game actually pauses itself when giving certain choices. There are a lot of effects which can modify the game, making certain actions more or less rewarding. Ultimately, your goal is to make a functional system providing for the needs of your town for long enough to move on, which involves balancing exploitation and sustainability, and pushing your economy into a direction where beneficial effects cause it to be far more efficient than a basic one. Like most RTS, Against the Storm is a race against the clock, but what really matters is the making it through the hostile storms which close each year, when a host of negative effects make managing your settlement more difficult, most significantly by causing your townspeople to lose hope. The game is tuned so that providing for your people and making it through these storms become progressively more difficult as your settlement expands and time goes by. People leave when they are fed up, making the town simultaneously easier to provide for while also subtracting from the timer you have before you are hauled back from leadership, presumably to be dressed down by the throne. The metagame around the basic gameplay is also rich, with rewards scaling with difficulty, a prestige system that makes it progressively harder, and a quest to reforge seals which rewards you for finishing settlements in fewer years. All-in-all, I'm very pleased with the game, and have not climbed near the top of it yet despite over a hundred hours and dozens of settlements.",160.2 hrs on record																					(124.2 hrs at review time),N/A
76561198025583859,1,Fashion Police Squad,"Action, Adventure, Indie",Recommended,"What seemed at first to be a pretty uninspired Doom clone with a different skin actually has some pretty decent writing and unique gameplay. The gimmick in Fashion Police Squad is that fashion crimes are all unique and require a specific response. Gameplay-wise, this means that you need to use different weapons on each enemy type. The game keeps this pretty fun, although having to switch weapons all the time can be a bit tiring as well as a challenge.",1.8 hrs on record,N/A
76561198025583859,1,Tumbleweed Express,"Action, Adventure, Indie",Recommended,"Tumbleweed Express is a fairly unpolished game, but it's innovative and has good 3D design. Most importantly, it's fun. It feels like the devs made a game that was fun for them, and that passion shows. The gameplay is engaging, but not particularly balanced, with a few minor bugs.",4.4 hrs on record																					(4.3 hrs at review time),N/A
76561198025583859,1,SPACEJUMP,Casual,Recommended,"Spacejump has a distinct visual style, and that's about all that it excels at. You shoot enemies, occasionally they'll drop green, glowing powerups. If you shoot those, one of your two allies will aid you in the attack. That's it. There are no niceties such as a damage cooldown. This is the sort of thing that would be exciting as game jam submission or alpha build, but is disappointing as a finished game.",0.1 hrs on record,N/A
76561198025583859,1,Xenonauts,"Indie, Simulation, Strategy",Recommended,"Faithful modernization of some classic strategy gameplay. Aerial combat is bad and game suffers from a few non-gamebreaking bugs, but the turn-based combat that's the core of the gameplay is extremely solid, unlike some other X-COM successors.",301.4 hrs on record																					(288.3 hrs at review time),N/A
76561198025583859,1,Who Pressed Mute on Uncle Marcus?,Adventure,Recommended,"Decent basic premise and plot, suffers from weird irregularities on replays (quizgiving family members act completely differently when your private conversations differ), oddly phased dialogue (different people will tell you the same thing each ""round""), and poor skip control (tab to skip often flags repetitive dialog as ""new"", no way to skip to a specific point in the game). Worth a play, but don't hurt your wallet over it.",3.9 hrs on record,N/A
76561198025583859,1,Destroyer: The U-Boat Hunter,"Action, Adventure, Indie, Simulation",Recommended,"I guess the important thing to note is that this is a classic multiplayer game, often played by two teams, one in the sub and one in the destroyer. It's extremely underwhelming as implemented here; what could be an amazing experience with multiplayer support is dumb in singleplayer.",0.2 hrs on record,N/A
76561198025583859,1,Trek to Yomi,"Action, Adventure",Recommended,"Trek to Yomi shines in its faithfulness to old-style Japanese Samurai films with impressive visual style, voice acting, and animation, but fails on account of just not being a very good game (press X,X to slash enemy's face, also block a little bit, very boring).",0.9 hrs on record,N/A
76561198025583859,1,Ben 10: Power Trip,"Action, Adventure",Recommended,"In a world without child labor laws, a 10-year old boy performs a vast amount of poorly paid labor, occasionally aided by alien superpowers.",0.6 hrs on record,N/A
76561198025583859,1,LOST PLANET® 3,Action,Recommended,"'A sign-in change has occurred, returning to menu.' every time I try to play on Deck. No idea how this got Verified.",5.2 hrs on record,N/A
