UserID,Page,Game,Rating,Review,Playtime,PostedDate
76561197996907347,1,The Slormancer,Recommended,"The Slormancer nails the addictive ARPG loop with fast, satisfying combat and a ridiculous amount of build variety. Its flexible skill system and the ability to swap classes or rework your entire build at any time make experimentation effortless and rewarding. For the price, the depth and polish here are outstanding. Easily one of the best value-for-dollar indie ARPGs out there.",13.7 hrs on record																					(8.2 hrs at review time),N/A
76561197996907347,1,Into the Restless Ruins,Recommended,"Into the Restless Ruin really surprised me. The core loop of building the dungeon, uncovering the seals, and beating the boss is tight and super satisfying. I wasn’t sure about the auto attack at first, but it turns out it’s a total lifesaver, letting me focus on dodging and positioning instead of frantic clicking. It all comes together in a way that’s both strategic and fast-paced. Definitely worth checking out.",2.7 hrs on record																					(1.7 hrs at review time),N/A
76561197996907347,1,Balatro,Recommended,The cards must flow,13.2 hrs on record																					(12.6 hrs at review time),N/A
76561197996907347,1,Firewatch,Recommended,Wonderful tale,4.0 hrs on record,N/A
76561197996907347,1,Farm Together 2,Recommended,Worthy successor to Farm Together. Love the small quality of life improvements!,7.7 hrs on record																					(3.1 hrs at review time),N/A
76561197996907347,1,Path of Exile 2,Recommended,Amazing start!,26.6 hrs on record																					(6.1 hrs at review time),N/A
76561197996907347,1,Wayfinder,Recommended,,20.3 hrs on record																					(8.6 hrs at review time),N/A
76561197996907347,1,No Man's Sky,Recommended,,61.6 hrs on record																					(40.5 hrs at review time),N/A
76561197996907347,1,Reus 2,Recommended,An improvement over the original in every way and a great puzzle / god game to boot. Highly recommended.,9.2 hrs on record																					(3.3 hrs at review time),N/A
76561197996907347,1,Last Epoch,Recommended,"The endgame is a little thin, but the core gameplay loop is great and the crafting is top notch.",61.0 hrs on record																					(35.3 hrs at review time),N/A
76561197996907347,2,Railway Empire 2,Recommended,"Railway Empire 2 is a stellar sequel that surpasses its predecessor in nearly every aspect. This railway management game is great, featuring an array of quality of life improvements that enhance the overall gameplay experience (and manual switching coming soon!). The developers have clearly listened to feedback, as the game feels polished and bug-free after the latest patch. The game's one more turn nature (well, it's real-time... you get what I mean) makes it easy to lose track of time. Whether you're a train enthusiast or a strategy lover, this title is a great addition to your library.",12.4 hrs on record																					(5.9 hrs at review time),N/A
76561197996907347,2,Darkest Dungeon® II,Recommended,"Don't let the naysayers put you off -- this is a great title in its own right. Not like the original, but enough connective tissue to be close while putting a new spin on the gameplay.",26.6 hrs on record																					(9.2 hrs at review time),N/A
76561197996907347,2,Hogwarts Legacy,Recommended,"It's not my GOTY or anything, but it's making my dream of being at Hogwarts come true.",38.8 hrs on record																					(18.1 hrs at review time),N/A
76561197996907347,2,Against the Storm,Recommended,"A true gem of the indie scene, Against the Storm blends the best parts of city building with roguelike elements into more than the sum of its parts.",34.3 hrs on record																					(19.1 hrs at review time),N/A
76561197996907347,2,Middle-earth™: Shadow of War™,Recommended,Great game. Holds up well even five years after release. Nothing like spending an hour or two killing some orcs. Also plays great on the Steam Deck with little customization (although I'd recommend medium settings on 40 fps and refresh rate for battery life).,48.5 hrs on record																					(43.7 hrs at review time),N/A
76561197996907347,2,Urbek City Builder,Recommended,Best city builder of 2022!,21.1 hrs on record																					(4.6 hrs at review time),N/A
76561197996907347,2,Dorfromantik,Recommended,Amazingly zen puzzler.,9.6 hrs on record																					(6.4 hrs at review time),N/A
76561197996907347,2,The Lord of the Rings: Journeys in Middle-earth,Recommended,Companion app for the Lord of the Rings: Journeys in Middle Earth board game. The board game is worth the price of admission and the app ensures consistent replayability.,15.8 hrs on record																					(13.7 hrs at review time),N/A
76561197996907347,2,Tabletop Simulator,Recommended,Worth every penny,49.3 hrs on record																					(24.5 hrs at review time),N/A
76561197996907347,2,Hexcells Infinite,Recommended,Amazing and challenging little puzzler with infinite replay.,22.9 hrs on record																					(21.9 hrs at review time),N/A
76561197996907347,3,The Witcher 3: Wild Hunt,Recommended,Hands down my favorite RPG.,86.4 hrs on record																					(82.8 hrs at review time),N/A
76561197996907347,3,"Cook, Serve, Delicious! 3?!",Recommended,"I mean, come on. More Cook, Serve, Delicious? Yes please.",26.3 hrs on record																					(4.4 hrs at review time),N/A
76561197996907347,3,The Riftbreaker,Recommended,"Like others have said, this is a fantastic blend of ARPG mechanics with tower defense and RTS base building (Factorio-like). Highly recommended.",14.8 hrs on record																					(2.6 hrs at review time),N/A
76561197996907347,3,Hades,Recommended,Loving the game now that I turned on God Mode... I mean Old Man mode.,12.0 hrs on record																					(10.4 hrs at review time),N/A
76561197996907347,3,Risk of Rain 2,Recommended,Amazing,24.7 hrs on record																					(9.6 hrs at review time),N/A
76561197996907347,3,One Finger Death Punch 2,Recommended,,16.1 hrs on record																					(10.8 hrs at review time),N/A
76561197996907347,3,Crusader Kings III,Recommended,"Better in every way to CK2, which was already one of my favorite all-time games.",49.8 hrs on record																					(11.3 hrs at review time),N/A
76561197996907347,3,Borderlands 3,Recommended,9/10 would use a grenade to brainwash a NOG again.,20.3 hrs on record																					(9.9 hrs at review time),N/A
76561197996907347,3,LOGistICAL 3: Earth,Recommended,LOGistiCAL raised to it's best form yet.,38.9 hrs on record																					(2.3 hrs at review time),N/A
76561197996907347,3,Lobotomy Corporation | Monster Management Simulation,Recommended,An roguelike management sim? Count me in.,5.0 hrs on record																					(3.7 hrs at review time),N/A
76561197996907347,4,Surviving Mars,Recommended,My go-to builder games. Made even better with the terraforming expansion.,44.6 hrs on record																					(37.9 hrs at review time),N/A
76561197996907347,4,Monster Train,Recommended,Slay the Spire 2.0 with great art style and unique tower defense-esque mechanics.,18.5 hrs on record																					(3.3 hrs at review time),N/A
76561197996907347,4,Plebby Quest: The Crusades,Recommended,"It does get repetitive, but overall an enjoyable CK2-lite game.",8.5 hrs on record																					(7.9 hrs at review time),N/A
76561197996907347,4,House Flipper,Recommended,The perfect podcast game,6.1 hrs on record																					(3.8 hrs at review time),N/A
76561197996907347,4,Motorsport Manager,Recommended,Thanks Quill18 for making me pick this back up again,11.7 hrs on record																					(9.9 hrs at review time),N/A
76561197996907347,4,DRAGON QUEST BUILDERS™ 2,Recommended,Amazing!,33.8 hrs on record																					(10.8 hrs at review time),N/A
76561197996907347,4,Two Point Hospital,Recommended,Perfect game for my young kids and I to play - I get a great little management title and they get to laugh at people with pans on their heads or lightbulbs instead of noggins.,20.4 hrs on record																					(12.4 hrs at review time),N/A
76561197996907347,4,STAR WARS Jedi: Fallen Order™,Recommended,"Just a pleasure to be immersed in a SINGLE PLAYER Star Wars game with NO MICROTRANSACTIONS or other BS. Only halfway through, but already worth the price of admission.",61.0 hrs on record																					(7.6 hrs at review time),N/A
76561197996907347,4,Dota Underlords,Recommended,"There's no reason this should be compelling, and yet I can't stop coming back for a few rounds at a time. Fun even when you're rubbish.",8.2 hrs on record																					(7.4 hrs at review time),N/A
76561197996907347,5,Disco Elysium - The Final Cut,Recommended,One of the best detective games I've ever played. The lack of combat is a refreshing change of pace and is not missed.,22.7 hrs on record																					(17.9 hrs at review time),N/A
76561197996907347,5,AI War 2,Recommended,An improvement over the original in almost every way. I can't wait to see where this goes with upcoming DLC and the amazing support we've come to expect from Arcen!,54.6 hrs on record																					(7.7 hrs at review time),N/A
76561197996907347,5,Path of Exile,Recommended,Best ARPG on the market,"1,460.9 hrs on record																					(766.7 hrs at review time)",N/A
